CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py --output 3DGUI_TreeElement_513MB_150_000_BATCH_SIZE
MEM 284.238281 1683204003.0038
MEM 284.238281 1683204003.1139
MEM 284.238281 1683204003.2232
MEM 284.238281 1683204003.3339
MEM 284.238281 1683204003.4439
MEM 284.238281 1683204003.5559
MEM 284.238281 1683204003.6639
MEM 284.238281 1683204003.7789
MEM 284.238281 1683204003.8869
MEM 284.238281 1683204003.9977
MEM 284.238281 1683204004.1061
MEM 284.238281 1683204004.2137
MEM 284.238281 1683204004.3220
MEM 284.238281 1683204004.4324
MEM 284.238281 1683204004.5429
MEM 284.242188 1683204004.6506
MEM 284.242188 1683204004.7599
MEM 284.242188 1683204004.8698
MEM 284.242188 1683204004.9790
MEM 284.242188 1683204005.0877
MEM 284.242188 1683204005.1925
MEM 284.242188 1683204005.3034
MEM 284.242188 1683204005.4117
MEM 284.242188 1683204005.5209
MEM 284.246094 1683204005.6315
MEM 284.246094 1683204005.7361
MEM 284.250000 1683204005.8459
MEM 284.250000 1683204005.9550
MEM 284.250000 1683204006.0639
MEM 284.250000 1683204006.1723
MEM 284.250000 1683204006.2808
MEM 284.250000 1683204006.3880
MEM 247.839844 1683204006.4951
