CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe ns3Visualizer.py
MEM 26618.339844 1683207606.0156
MEM 26618.644531 1683207606.1256
MEM 26618.648438 1683207606.2356
MEM 26618.648438 1683207606.3456
MEM 26622.937500 1683207606.4556
MEM 26720.570312 1683207606.5636
MEM 26546.839844 1683207606.6736
MEM 26445.695312 1683207606.7836
MEM 26372.980469 1683207606.8946
MEM 26173.937500 1683207607.0036
MEM 26173.937500 1683207607.1131
MEM 26223.140625 1683207607.2241
MEM 26223.140625 1683207607.3371
MEM 26222.914062 1683207607.4471
MEM 26222.058594 1683207607.5561
MEM 26059.882812 1683207607.6671
MEM 26059.882812 1683207607.7766
MEM 26083.464844 1683207607.8886
MEM 26125.535156 1683207607.9966
MEM 26176.468750 1683207608.1066
MEM 26296.835938 1683207608.2186
MEM 26404.937500 1683207608.3286
MEM 26545.726562 1683207608.4386
MEM 26709.019531 1683207608.5476
MEM 26685.117188 1683207608.6562
MEM 26681.132812 1683207608.7656
MEM 26681.132812 1683207608.8766
MEM 26681.132812 1683207608.9866
MEM 26681.132812 1683207609.1006
MEM 26681.160156 1683207609.2106
MEM 26681.160156 1683207609.3226
MEM 26681.160156 1683207609.4316
MEM 26599.917969 1683207609.5416
MEM 26599.917969 1683207609.6526
MEM 26599.917969 1683207609.7621
MEM 26599.917969 1683207609.8721
MEM 26599.917969 1683207609.9861
MEM 26599.917969 1683207610.0961
MEM 26636.265625 1683207610.2029
MEM 26749.941406 1683207610.3133
MEM 26864.261719 1683207610.4209
MEM 26864.261719 1683207610.5359
MEM 26864.265625 1683207610.6419
MEM 26865.761719 1683207610.7569
MEM 26865.761719 1683207610.8669
MEM 26866.011719 1683207610.9759
MEM 26866.011719 1683207611.0849
MEM 26898.011719 1683207611.1967
MEM 26898.011719 1683207611.3067
MEM 26898.261719 1683207611.4167
MEM 26898.511719 1683207611.5267
MEM 26898.761719 1683207611.6367
MEM 26898.761719 1683207611.7477
MEM 26961.945312 1683207611.8547
MEM 27036.589844 1683207611.9615
MEM 27058.144531 1683207612.0711
MEM 27080.679688 1683207612.1787
MEM 27105.792969 1683207612.2846
MEM 27126.742188 1683207612.3918
MEM 27137.957031 1683207612.5015
MEM 27137.960938 1683207612.6115
MEM 27137.960938 1683207612.7235
MEM 27137.964844 1683207612.8355
MEM 27137.968750 1683207612.9455
MEM 27137.972656 1683207613.0555
MEM 27138.011719 1683207613.1665
MEM 27153.855469 1683207613.2755
MEM 27162.769531 1683207613.3855
MEM 27162.769531 1683207613.4975
MEM 27162.769531 1683207613.6075
MEM 27162.769531 1683207613.7185
MEM 27162.769531 1683207613.8270
MEM 27162.769531 1683207613.9380
MEM 27162.769531 1683207614.0490
MEM 27162.769531 1683207614.1590
MEM 27162.792969 1683207614.2690
MEM 27162.792969 1683207614.3810
MEM 27162.792969 1683207614.4910
MEM 27162.792969 1683207614.6010
MEM 27162.792969 1683207614.7110
MEM 27162.792969 1683207614.8250
MEM 27162.792969 1683207614.9350
MEM 27162.792969 1683207615.0450
MEM 27162.792969 1683207615.1581
MEM 27162.792969 1683207615.2691
MEM 27162.792969 1683207615.3791
MEM 27162.792969 1683207615.4891
MEM 27162.792969 1683207615.5991
MEM 27170.761719 1683207615.7104
MEM 27213.679688 1683207615.8224
MEM 27255.046875 1683207615.9357
MEM 27295.550781 1683207616.0447
MEM 27330.863281 1683207616.1537
MEM 27371.601562 1683207616.2657
MEM 27385.140625 1683207616.3747
MEM 27385.148438 1683207616.4857
MEM 27385.156250 1683207616.5953
MEM 27385.164062 1683207616.7053
MEM 27385.167969 1683207616.8165
MEM 27385.175781 1683207616.9280
MEM 27385.183594 1683207617.0384
MEM 27419.914062 1683207617.1478
MEM 27440.332031 1683207617.2578
MEM 27440.335938 1683207617.3676
MEM 27440.343750 1683207617.4802
MEM 27440.355469 1683207617.5908
MEM 27440.363281 1683207617.7011
MEM 27440.375000 1683207617.8092
MEM 27440.382812 1683207617.9209
MEM 27440.394531 1683207618.0314
MEM 27440.871094 1683207618.1411
MEM 27475.410156 1683207618.2521
MEM 27475.421875 1683207618.3643
MEM 27475.433594 1683207618.4714
MEM 27475.445312 1683207618.5833
MEM 27475.460938 1683207618.6930
MEM 27475.476562 1683207618.8061
MEM 27475.496094 1683207618.9151
MEM 27475.511719 1683207619.0264
MEM 27475.808594 1683207619.1344
MEM 27475.828125 1683207619.2464
MEM 27475.847656 1683207619.3564
MEM 27475.867188 1683207619.4679
MEM 27475.882812 1683207619.5769
MEM 27475.910156 1683207619.6859
MEM 27476.027344 1683207619.7989
MEM 27452.984375 1683207619.9093
MEM 27437.542969 1683207620.0203
MEM 27437.542969 1683207620.1319
MEM 27437.542969 1683207620.2409
MEM 27437.542969 1683207620.3529
MEM 27437.542969 1683207620.4629
MEM 27437.542969 1683207620.5730
MEM 27437.542969 1683207620.6820
MEM 27437.542969 1683207620.7930
MEM 27437.542969 1683207620.9070
MEM 27437.542969 1683207621.0170
MEM 27437.542969 1683207621.1290
MEM 27437.542969 1683207621.2370
MEM 27437.542969 1683207621.3490
MEM 27437.542969 1683207621.4570
MEM 27437.542969 1683207621.5660
MEM 27437.542969 1683207621.6770
MEM 27460.503906 1683207621.7890
MEM 27479.335938 1683207621.8990
MEM 27480.453125 1683207622.0115
MEM 27480.453125 1683207622.1195
MEM 27480.453125 1683207622.2305
MEM 27480.453125 1683207622.3405
MEM 27480.453125 1683207622.4536
MEM 27480.453125 1683207622.5596
MEM 27480.453125 1683207622.6736
MEM 27480.453125 1683207622.7826
MEM 27480.453125 1683207622.8946
MEM 27480.453125 1683207623.0066
MEM 27480.453125 1683207623.1166
MEM 27480.453125 1683207623.2286
MEM 27480.453125 1683207623.3366
MEM 27480.453125 1683207623.4466
MEM 27417.929688 1683207623.5576
MEM 27405.953125 1683207623.6656
MEM 27405.953125 1683207623.7766
MEM 27405.953125 1683207623.8866
MEM 27405.953125 1683207623.9966
MEM 27405.953125 1683207624.1076
MEM 27405.953125 1683207624.2181
MEM 27405.953125 1683207624.3281
MEM 27405.953125 1683207624.4391
MEM 27405.953125 1683207624.5501
MEM 27405.953125 1683207624.6601
MEM 27405.953125 1683207624.7681
MEM 27434.136719 1683207624.8776
MEM 27564.046875 1683207624.9876
MEM 27340.203125 1683207625.0989
MEM 27135.167969 1683207625.2087
MEM 27176.800781 1683207625.3207
MEM 27215.933594 1683207625.4327
MEM 27254.925781 1683207625.5426
MEM 27294.398438 1683207625.6546
MEM 27331.550781 1683207625.7666
MEM 27372.964844 1683207625.8766
MEM 27411.992188 1683207625.9876
MEM 27446.988281 1683207626.0967
MEM 27456.871094 1683207626.2087
MEM 27495.937500 1683207626.3191
MEM 27536.523438 1683207626.4281
MEM 27434.121094 1683207626.5371
MEM 27375.500000 1683207626.6491
MEM 27357.632812 1683207626.7581
MEM 27354.828125 1683207626.8687
MEM 27272.156250 1683207626.9800
MEM 27123.796875 1683207627.0920
MEM 26961.542969 1683207627.2025
MEM 26999.957031 1683207627.3115
MEM 27041.070312 1683207627.4225
MEM 27079.890625 1683207627.5325
MEM 27118.730469 1683207627.6452
MEM 27160.304688 1683207627.7562
MEM 27198.503906 1683207627.8662
MEM 27236.742188 1683207627.9777
MEM 27278.312500 1683207628.0887
MEM 27319.007812 1683207628.1997
MEM 27359.699219 1683207628.3087
MEM 27400.593750 1683207628.4198
MEM 27440.550781 1683207628.5260
MEM 27444.910156 1683207628.6380
MEM 27249.523438 1683207628.7505
MEM 27174.019531 1683207628.8605
MEM 27165.167969 1683207628.9705
MEM 27072.019531 1683207629.0826
MEM 26813.351562 1683207629.1916
MEM 26851.472656 1683207629.3006
MEM 26892.542969 1683207629.4116
MEM 26931.019531 1683207629.5226
MEM 26972.023438 1683207629.6326
MEM 27011.054688 1683207629.7466
MEM 27048.656250 1683207629.8546
MEM 27089.457031 1683207629.9646
MEM 27127.863281 1683207630.0722
MEM 27134.117188 1683207630.1827
MEM 27172.945312 1683207630.2947
MEM 27210.660156 1683207630.4037
MEM 27251.878906 1683207630.5147
MEM 27291.320312 1683207630.6247
MEM 27239.351562 1683207630.7317
MEM 27116.988281 1683207630.8447
MEM 26851.710938 1683207630.9547
MEM 26706.058594 1683207631.0648
MEM 26353.363281 1683207631.1739
MEM 26391.152344 1683207631.2829
MEM 26431.382812 1683207631.3919
MEM 26468.824219 1683207631.5009
MEM 26508.730469 1683207631.6129
MEM 26548.726562 1683207631.7249
MEM 26586.703125 1683207631.8363
MEM 26627.703125 1683207631.9455
MEM 26666.449219 1683207632.0565
MEM 26702.453125 1683207632.1665
MEM 26743.433594 1683207632.2765
MEM 26783.652344 1683207632.3864
MEM 26824.867188 1683207632.4964
MEM 26865.328125 1683207632.6084
MEM 26906.281250 1683207632.7205
MEM 26948.496094 1683207632.8325
MEM 26988.625000 1683207632.9425
MEM 27029.300781 1683207633.0535
MEM 26906.601562 1683207633.1618
MEM 26944.960938 1683207633.2728
MEM 26983.441406 1683207633.3850
MEM 27025.042969 1683207633.4970
MEM 27057.402344 1683207633.6070
MEM 26840.398438 1683207633.7169
MEM 26624.148438 1683207633.8232
MEM 26422.789062 1683207633.9362
MEM 26107.597656 1683207634.0472
MEM 25911.894531 1683207634.1572
MEM 25916.101562 1683207634.2652
MEM 25953.882812 1683207634.3752
MEM 25992.394531 1683207634.4862
MEM 26032.222656 1683207634.5952
MEM 26070.339844 1683207634.7062
MEM 26111.890625 1683207634.8172
MEM 26150.531250 1683207634.9292
MEM 26189.863281 1683207635.0412
MEM 26231.074219 1683207635.1522
MEM 26272.058594 1683207635.2613
MEM 26313.164062 1683207635.3713
MEM 26390.191406 1683207635.4823
MEM 26380.132812 1683207635.5933
MEM 26420.828125 1683207635.7063
MEM 26459.972656 1683207635.8153
MEM 26500.890625 1683207635.9253
MEM 26540.656250 1683207636.0373
MEM 26578.468750 1683207636.1473
MEM 26619.175781 1683207636.2559
MEM 26659.074219 1683207636.3679
MEM 26699.242188 1683207636.4789
MEM 26739.464844 1683207636.5871
MEM 26779.968750 1683207636.6971
MEM 26820.609375 1683207636.8081
MEM 26861.125000 1683207636.9185
MEM 26901.343750 1683207637.0285
MEM 26943.125000 1683207637.1395
MEM 26949.503906 1683207637.2485
MEM 26988.078125 1683207637.3575
MEM 27026.203125 1683207637.4675
MEM 27064.867188 1683207637.5785
MEM 27106.039062 1683207637.6885
MEM 27144.871094 1683207637.8005
MEM 27184.582031 1683207637.9125
MEM 27224.847656 1683207638.0215
MEM 27263.945312 1683207638.1325
MEM 27270.160156 1683207638.2405
MEM 27311.941406 1683207638.3545
MEM 27350.558594 1683207638.4645
MEM 27392.429688 1683207638.5745
MEM 27432.183594 1683207638.6885
MEM 27470.437500 1683207638.7977
MEM 27511.847656 1683207638.9087
MEM 27550.230469 1683207639.0187
MEM 27589.203125 1683207639.1287
MEM 27564.972656 1683207639.2387
MEM 27602.636719 1683207639.3514
MEM 27643.816406 1683207639.4614
MEM 27685.449219 1683207639.5724
MEM 27724.378906 1683207639.6814
MEM 27765.117188 1683207639.7934
MEM 27788.804688 1683207639.9034
MEM 27373.714844 1683207640.0149
MEM 27045.023438 1683207640.1262
MEM 26812.070312 1683207640.2342
MEM 26848.402344 1683207640.3462
MEM 26889.296875 1683207640.4562
MEM 26927.316406 1683207640.5662
MEM 26966.214844 1683207640.6782
MEM 27006.953125 1683207640.7882
MEM 27045.277344 1683207640.8982
MEM 27086.156250 1683207641.0112
MEM 27126.679688 1683207641.1202
MEM 27165.332031 1683207641.2279
MEM 27207.500000 1683207641.3399
MEM 27243.691406 1683207641.4518
MEM 27285.148438 1683207641.5618
MEM 27324.832031 1683207641.6698
MEM 27365.042969 1683207641.7838
MEM 27405.613281 1683207641.8939
MEM 27446.621094 1683207642.0059
MEM 27486.359375 1683207642.1139
MEM 27326.175781 1683207642.2239
MEM 27364.453125 1683207642.3339
MEM 27421.035156 1683207642.4445
MEM 27476.968750 1683207642.5537
MEM 27532.699219 1683207642.6629
MEM 27586.285156 1683207642.7707
MEM 27235.433594 1683207642.8800
MEM 26367.152344 1683207642.9893
MEM 26023.238281 1683207643.0976
MEM 25711.117188 1683207643.2080
MEM 25462.171875 1683207643.3160
MEM 25215.835938 1683207643.4246
MEM 24996.796875 1683207643.5336
MEM 24873.039062 1683207643.6424
MEM 24675.593750 1683207643.7604
MEM 24445.296875 1683207643.8747
MEM 24458.972656 1683207643.9867
MEM 24478.507812 1683207644.0972
MEM 24503.320312 1683207644.2060
MEM 24537.968750 1683207644.3142
MEM 24579.523438 1683207644.4228
MEM 24621.312500 1683207644.5332
MEM 24665.265625 1683207644.6426
MEM 24701.003906 1683207644.7518
MEM 24742.292969 1683207644.8589
MEM 24779.023438 1683207644.9691
MEM 24796.222656 1683207645.0793
MEM 24837.195312 1683207645.1863
MEM 24876.910156 1683207645.2954
MEM 24911.910156 1683207645.4050
MEM 24949.457031 1683207645.5140
MEM 24990.921875 1683207645.6219
MEM 25035.023438 1683207645.7314
MEM 25080.605469 1683207645.8424
MEM 25132.722656 1683207645.9518
MEM 25176.355469 1683207646.0607
MEM 25223.785156 1683207646.1704
MEM 25266.714844 1683207646.2793
MEM 25295.800781 1683207646.3872
MEM 25334.023438 1683207646.4967
MEM 25361.921875 1683207646.6068
MEM 25393.414062 1683207646.7168
MEM 25445.531250 1683207646.8260
MEM 25484.031250 1683207646.9366
MEM 25526.343750 1683207647.0445
MEM 25576.191406 1683207647.1531
MEM 25621.773438 1683207647.2618
MEM 25663.285156 1683207647.3718
MEM 25707.968750 1683207647.4824
MEM 25771.074219 1683207647.5913
MEM 25815.675781 1683207647.6989
MEM 25859.246094 1683207647.8084
MEM 25871.625000 1683207647.9194
MEM 25910.050781 1683207648.0263
MEM 25950.902344 1683207648.1364
MEM 25980.960938 1683207648.2439
MEM 26019.679688 1683207648.3510
MEM 26061.910156 1683207648.4597
MEM 26105.015625 1683207648.5707
MEM 26148.023438 1683207648.6783
MEM 26170.671875 1683207648.7882
MEM 26229.988281 1683207648.8978
MEM 26272.625000 1683207649.0052
MEM 26315.265625 1683207649.1147
MEM 26354.035156 1683207649.2246
MEM 26403.039062 1683207649.3342
MEM 26434.527344 1683207649.4429
MEM 25997.433594 1683207649.5501
MEM 25857.140625 1683207649.6613
MEM 25709.683594 1683207649.7694
MEM 25566.882812 1683207649.8786
MEM 25066.449219 1683207649.9875
MEM 25081.515625 1683207650.0984
MEM 25101.527344 1683207650.2089
MEM 25122.402344 1683207650.3188
MEM 25134.472656 1683207650.4298
MEM 25166.890625 1683207650.5405
MEM 25211.414062 1683207650.6494
MEM 25240.601562 1683207650.7619
MEM 25268.136719 1683207650.8694
MEM 25301.695312 1683207650.9777
MEM 25347.585938 1683207651.0859
MEM 25404.660156 1683207651.1961
MEM 25458.234375 1683207651.3027
MEM 25504.609375 1683207651.4113
MEM 25545.441406 1683207651.5191
MEM 25579.664062 1683207651.6260
MEM 25632.570312 1683207651.7342
MEM 25732.355469 1683207651.8456
MEM 25790.613281 1683207651.9536
MEM 25859.656250 1683207652.0650
MEM 25915.386719 1683207652.1760
MEM 26011.371094 1683207652.2870
MEM 25784.382812 1683207652.3944
MEM 25832.847656 1683207652.5032
MEM 25882.351562 1683207652.6119
MEM 25964.988281 1683207652.7192
MEM 26041.136719 1683207652.8279
MEM 25878.054688 1683207652.9386
MEM 25818.976562 1683207653.0486
MEM 25669.285156 1683207653.1588
MEM 25531.613281 1683207653.2678
MEM 25324.164062 1683207653.3779
MEM 25146.339844 1683207653.4863
MEM 25048.867188 1683207653.5947
MEM 24811.121094 1683207653.7055
MEM 24800.777344 1683207653.8135
MEM 24818.410156 1683207653.9235
MEM 24841.718750 1683207654.0355
MEM 24868.878906 1683207654.1456
MEM 24911.457031 1683207654.2570
MEM 24933.734375 1683207654.3680
MEM 24969.105469 1683207654.4765
MEM 25005.003906 1683207654.5877
MEM 25043.046875 1683207654.6987
MEM 25082.699219 1683207654.8075
MEM 25132.738281 1683207654.9153
MEM 25186.539062 1683207655.0239
MEM 25247.070312 1683207655.1327
MEM 25308.804688 1683207655.2398
MEM 25389.523438 1683207655.3471
MEM 25443.531250 1683207655.4572
MEM 25503.171875 1683207655.5684
MEM 25576.839844 1683207655.6774
MEM 25681.742188 1683207655.7874
MEM 25754.441406 1683207655.8958
MEM 25819.160156 1683207656.0050
MEM 25680.843750 1683207656.1152
MEM 25742.226562 1683207656.2240
MEM 25828.398438 1683207656.3340
MEM 25901.980469 1683207656.4452
MEM 25984.960938 1683207656.5553
MEM 25629.636719 1683207656.6655
MEM 25501.394531 1683207656.7743
MEM 25402.625000 1683207656.8860
MEM 25248.152344 1683207656.9947
MEM 25158.117188 1683207657.1054
MEM 24812.675781 1683207657.2163
MEM 24832.183594 1683207657.3263
MEM 24848.281250 1683207657.4363
MEM 24866.761719 1683207657.5463
MEM 24890.941406 1683207657.6583
MEM 24934.503906 1683207657.7677
MEM 24975.019531 1683207657.8793
MEM 25030.742188 1683207657.9891
MEM 25099.425781 1683207658.0999
MEM 25148.972656 1683207658.2097
MEM 25196.523438 1683207658.3212
MEM 25286.292969 1683207658.4322
MEM 25396.855469 1683207658.5419
MEM 25544.136719 1683207658.6539
MEM 25694.242188 1683207658.7658
MEM 25796.421875 1683207658.8755
MEM 25872.984375 1683207658.9832
MEM 26025.261719 1683207659.0942
MEM 26147.843750 1683207659.2044
MEM 26248.304688 1683207659.3153
MEM 26288.453125 1683207659.4228
MEM 25763.730469 1683207659.5324
MEM 25439.285156 1683207659.6444
MEM 25448.503906 1683207659.7558
MEM 25469.718750 1683207659.8678
MEM 25504.867188 1683207659.9788
MEM 25531.222656 1683207660.0898
MEM 25555.250000 1683207660.1994
MEM 25591.753906 1683207660.3091
MEM 25619.605469 1683207660.4211
MEM 25657.292969 1683207660.5401
MEM 25727.203125 1683207660.6589
MEM 25792.105469 1683207660.7687
MEM 25895.546875 1683207660.8785
MEM 26021.484375 1683207660.9905
MEM 26185.601562 1683207661.1005
MEM 26335.175781 1683207661.2109
MEM 26509.859375 1683207661.3210
MEM 26636.765625 1683207661.4301
MEM 26524.417969 1683207661.5412
MEM 26203.484375 1683207661.6513
MEM 26073.925781 1683207661.7633
MEM 26082.566406 1683207661.8733
MEM 26096.433594 1683207661.9853
MEM 26130.000000 1683207662.0953
MEM 26206.921875 1683207662.2073
MEM 26279.585938 1683207662.3173
MEM 26383.687500 1683207662.4273
MEM 26536.359375 1683207662.5390
MEM 26666.289062 1683207662.6492
MEM 26746.253906 1683207662.7602
MEM 26801.714844 1683207662.8692
MEM 26801.714844 1683207662.9803
MEM 26801.714844 1683207663.0913
MEM 26801.777344 1683207663.2028
MEM 26801.777344 1683207663.3128
MEM 26801.781250 1683207663.4230
MEM 26801.781250 1683207663.5332
MEM 26801.781250 1683207663.6443
MEM 26801.781250 1683207663.7535
MEM 26802.035156 1683207663.8632
MEM 26802.035156 1683207663.9756
MEM 26802.035156 1683207664.0867
MEM 26802.035156 1683207664.1977
MEM 26802.035156 1683207664.3078
MEM 26802.035156 1683207664.4199
MEM 26830.402344 1683207664.5279
MEM 26901.828125 1683207664.6364
MEM 27002.714844 1683207664.7465
MEM 26830.828125 1683207664.8554
MEM 26844.558594 1683207664.9674
MEM 26862.675781 1683207665.0754
MEM 26964.929688 1683207665.1856
MEM 27031.558594 1683207665.2956
MEM 26702.390625 1683207665.4066
MEM 26612.496094 1683207665.5141
MEM 26572.800781 1683207665.6248
MEM 26501.445312 1683207665.7345
MEM 26458.851562 1683207665.8443
MEM 26334.226562 1683207665.9521
MEM 26286.695312 1683207666.0709
MEM 26262.960938 1683207666.1858
MEM 26277.457031 1683207666.2945
MEM 26300.132812 1683207666.4057
MEM 26316.460938 1683207666.5157
MEM 26343.519531 1683207666.6278
MEM 26387.226562 1683207666.7377
MEM 26473.261719 1683207666.8477
MEM 26542.039062 1683207666.9559
MEM 26626.875000 1683207667.0662
MEM 26713.558594 1683207667.1763
MEM 26850.136719 1683207667.2873
MEM 26613.710938 1683207667.3984
MEM 26577.953125 1683207667.5090
MEM 26522.867188 1683207667.6186
MEM 26416.285156 1683207667.7296
MEM 26337.933594 1683207667.8396
MEM 26338.167969 1683207667.9489
MEM 26284.960938 1683207668.0590
MEM 26185.402344 1683207668.1690
MEM 26064.484375 1683207668.2810
MEM 26075.960938 1683207668.3910
MEM 26077.167969 1683207668.5030
MEM 26078.371094 1683207668.6130
MEM 26079.550781 1683207668.7250
MEM 26080.765625 1683207668.8350
MEM 26081.964844 1683207668.9450
MEM 26083.039062 1683207669.0591
MEM 26093.523438 1683207669.1671
MEM 26085.203125 1683207669.2793
MEM 26086.429688 1683207669.3864
MEM 26087.523438 1683207669.5015
MEM 26088.742188 1683207669.6106
MEM 26089.867188 1683207669.7206
MEM 26090.949219 1683207669.8332
MEM 26092.144531 1683207669.9438
MEM 26093.320312 1683207670.0492
MEM 26114.628906 1683207670.1623
MEM 26095.703125 1683207670.2734
MEM 26096.953125 1683207670.3815
MEM 26098.125000 1683207670.4966
MEM 26099.375000 1683207670.6066
MEM 26100.531250 1683207670.7177
MEM 26101.781250 1683207670.8258
MEM 26233.457031 1683207670.9349
MEM 26333.277344 1683207671.0431
MEM 26478.867188 1683207671.1532
MEM 26407.230469 1683207671.2652
MEM 26407.230469 1683207671.3742
MEM 26407.230469 1683207671.4852
MEM 26407.230469 1683207671.5962
MEM 26407.230469 1683207671.7073
MEM 26407.230469 1683207671.8173
MEM 26407.230469 1683207671.9253
MEM 26407.230469 1683207672.0343
MEM 26407.230469 1683207672.1454
MEM 26407.230469 1683207672.2544
MEM 26407.230469 1683207672.3645
MEM 26407.230469 1683207672.4776
MEM 26407.230469 1683207672.5876
MEM 26407.230469 1683207672.6967
MEM 26407.230469 1683207672.8098
MEM 26407.230469 1683207672.9200
MEM 26407.230469 1683207673.0272
MEM 26407.230469 1683207673.1362
MEM 26407.230469 1683207673.2462
MEM 26407.230469 1683207673.3533
MEM 26407.230469 1683207673.4665
MEM 26407.230469 1683207673.5735
MEM 26407.234375 1683207673.6866
MEM 26407.234375 1683207673.7986
MEM 26407.234375 1683207673.9088
MEM 26407.234375 1683207674.0159
MEM 26407.234375 1683207674.1269
MEM 26407.234375 1683207674.2399
MEM 26407.234375 1683207674.3509
MEM 26407.234375 1683207674.4591
MEM 26407.234375 1683207674.5682
MEM 26407.234375 1683207674.6833
MEM 26407.234375 1683207674.7933
MEM 26407.234375 1683207674.9025
MEM 26407.234375 1683207675.0117
MEM 26407.234375 1683207675.1208
MEM 26407.234375 1683207675.2318
MEM 26407.234375 1683207675.3408
MEM 26407.234375 1683207675.4509
MEM 26407.234375 1683207675.5610
MEM 26407.234375 1683207675.6740
MEM 26407.234375 1683207675.7830
MEM 26407.234375 1683207675.8956
MEM 26407.234375 1683207676.0078
MEM 26408.089844 1683207676.1194
MEM 26410.957031 1683207676.2261
MEM 26411.167969 1683207676.3369
MEM 26411.273438 1683207676.4466
MEM 26411.382812 1683207676.5572
MEM 26411.414062 1683207676.6675
MEM 26411.496094 1683207676.7759
MEM 26411.535156 1683207676.8859
MEM 26411.558594 1683207676.9979
MEM 26422.476562 1683207677.1099
MEM 26445.089844 1683207677.2172
MEM 26462.472656 1683207677.3232
MEM 26481.632812 1683207677.4323
MEM 26499.613281 1683207677.5396
MEM 26522.785156 1683207677.6494
MEM 26537.835938 1683207677.7556
MEM 26555.730469 1683207677.8645
MEM 26575.656250 1683207677.9752
MEM 26593.261719 1683207678.0810
MEM 26616.011719 1683207678.1908
MEM 26633.589844 1683207678.2973
MEM 26657.832031 1683207678.4073
MEM 26680.285156 1683207678.5134
MEM 26705.808594 1683207678.6237
MEM 26725.781250 1683207678.7326
MEM 26745.039062 1683207678.8412
MEM 26766.464844 1683207678.9490
MEM 26784.960938 1683207679.0558
MEM 26807.968750 1683207679.1639
MEM 26828.917969 1683207679.2722
MEM 26851.609375 1683207679.3803
MEM 26878.019531 1683207679.4891
MEM 26902.019531 1683207679.5971
MEM 26838.746094 1683207679.7071
MEM 26414.457031 1683207679.8161
MEM 26423.937500 1683207679.9261
MEM 26436.410156 1683207680.0366
MEM 26460.078125 1683207680.1452
MEM 26477.527344 1683207680.2523
MEM 26501.179688 1683207680.3618
MEM 26522.703125 1683207680.4692
MEM 26548.757812 1683207680.5799
MEM 26580.789062 1683207680.6891
MEM 26613.890625 1683207680.7970
MEM 26639.972656 1683207680.9050
MEM 26661.703125 1683207681.0126
MEM 26688.117188 1683207681.1207
MEM 26712.382812 1683207681.2288
MEM 26735.605469 1683207681.3363
MEM 26763.476562 1683207681.4461
MEM 26749.906250 1683207681.5523
MEM 26771.417969 1683207681.6617
MEM 26794.820312 1683207681.7698
MEM 26594.996094 1683207681.8783
MEM 26557.882812 1683207681.9875
MEM 26548.304688 1683207682.0984
MEM 26522.339844 1683207682.2079
MEM 26505.011719 1683207682.3167
MEM 26494.320312 1683207682.4264
MEM 26482.507812 1683207682.5352
MEM 26413.339844 1683207682.6427
MEM 26380.722656 1683207682.7514
MEM 26367.980469 1683207682.8593
MEM 26314.027344 1683207682.9679
MEM 26302.683594 1683207683.0789
MEM 26258.386719 1683207683.1881
MEM 26235.128906 1683207683.2976
MEM 26165.203125 1683207683.4067
MEM 26173.953125 1683207683.5150
MEM 26182.136719 1683207683.6241
MEM 26199.609375 1683207683.7355
MEM 26218.609375 1683207683.8456
MEM 26240.910156 1683207683.9512
MEM 26258.875000 1683207684.0584
MEM 26279.734375 1683207684.1644
MEM 26297.957031 1683207684.2721
MEM 26317.480469 1683207684.3795
MEM 26335.457031 1683207684.4871
MEM 26352.746094 1683207684.5934
MEM 26388.246094 1683207684.7021
MEM 26409.101562 1683207684.8117
MEM 26427.636719 1683207684.9192
MEM 26448.605469 1683207685.0278
MEM 26470.125000 1683207685.1371
MEM 26492.828125 1683207685.2448
MEM 26472.496094 1683207685.3527
MEM 26505.843750 1683207685.4625
MEM 26533.726562 1683207685.5741
MEM 26553.941406 1683207685.6841
MEM 26574.242188 1683207685.7896
MEM 26594.656250 1683207685.8970
MEM 26627.066406 1683207686.0051
MEM 26651.273438 1683207686.1135
MEM 26685.171875 1683207686.2219
MEM 26717.585938 1683207686.3316
MEM 26733.015625 1683207686.4416
MEM 26750.125000 1683207686.5477
MEM 26766.820312 1683207686.6573
MEM 26784.738281 1683207686.7643
MEM 26800.136719 1683207686.8743
MEM 26813.730469 1683207686.9802
MEM 26835.542969 1683207687.0873
MEM 26853.527344 1683207687.1952
MEM 26877.843750 1683207687.3052
MEM 26922.531250 1683207687.4155
MEM 26939.152344 1683207687.5225
MEM 26961.996094 1683207687.6304
MEM 26947.140625 1683207687.7401
MEM 26966.835938 1683207687.8496
MEM 26990.875000 1683207687.9596
MEM 27008.765625 1683207688.0697
MEM 27038.781250 1683207688.1798
MEM 27064.789062 1683207688.2857
MEM 27094.175781 1683207688.3947
MEM 27120.746094 1683207688.5025
MEM 27135.582031 1683207688.6100
MEM 27150.062500 1683207688.7192
MEM 27165.113281 1683207688.8262
MEM 27202.632812 1683207688.9364
MEM 27229.804688 1683207689.0443
MEM 27253.316406 1683207689.1517
MEM 27268.843750 1683207689.2597
MEM 27283.488281 1683207689.3685
MEM 27299.140625 1683207689.4767
MEM 26877.710938 1683207689.5870
MEM 26899.058594 1683207689.6938
MEM 26918.863281 1683207689.8015
MEM 26933.593750 1683207689.9101
MEM 26954.503906 1683207690.0169
MEM 27095.046875 1683207690.1288
MEM 27105.453125 1683207690.2358
MEM 27112.773438 1683207690.3455
MEM 27113.015625 1683207690.4556
MEM 27113.031250 1683207690.5678
MEM 27119.242188 1683207690.6755
MEM 27150.671875 1683207690.7849
MEM 27176.660156 1683207690.8935
MEM 27169.398438 1683207691.0012
MEM 27192.601562 1683207691.1091
