CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 404.406250 1683204732.3008
MEM 387.953125 1683204732.4094
MEM 405.042969 1683204732.5214
MEM 388.210938 1683204732.6294
MEM 391.597656 1683204732.7395
MEM 406.164062 1683204732.8525
MEM 388.925781 1683204732.9615
MEM 405.246094 1683204733.0725
MEM 388.640625 1683204733.1815
MEM 395.000000 1683204733.2954
MEM 406.878906 1683204733.4034
MEM 388.898438 1683204733.5174
MEM 404.078125 1683204733.6294
MEM 388.441406 1683204733.7389
MEM 401.089844 1683204733.8548
MEM 405.625000 1683204733.9628
MEM 388.195312 1683204734.0748
MEM 406.316406 1683204734.1868
MEM 389.339844 1683204734.3008
MEM 405.050781 1683204734.4118
MEM 389.843750 1683204734.5228
MEM 396.847656 1683204734.6348
MEM 407.269531 1683204734.7431
MEM 389.937500 1683204734.8571
MEM 406.058594 1683204734.9641
MEM 389.531250 1683204735.0771
MEM 408.820312 1683204735.1921
MEM 388.410156 1683204735.3008
MEM 392.343750 1683204735.4128
MEM 405.933594 1683204735.5278
MEM 389.125000 1683204735.6328
MEM 405.933594 1683204735.7442
MEM 387.617188 1683204735.8559
MEM 395.550781 1683204735.9679
MEM 405.027344 1683204736.0799
MEM 387.152344 1683204736.1949
MEM 403.378906 1683204736.3068
MEM 386.628906 1683204736.4158
MEM 397.550781 1683204736.5308
MEM 404.777344 1683204736.6378
MEM 387.023438 1683204736.7478
MEM 404.718750 1683204736.8628
MEM 386.593750 1683204736.9718
MEM 407.398438 1683204737.0833
MEM 386.820312 1683204737.1953
MEM 390.074219 1683204737.3103
MEM 404.144531 1683204737.4193
MEM 386.859375 1683204737.5313
MEM 403.863281 1683204737.6433
MEM 387.550781 1683204737.7533
MEM 395.515625 1683204737.8665
MEM 405.574219 1683204737.9725
MEM 388.296875 1683204738.0815
MEM 403.625000 1683204738.1935
MEM 386.917969 1683204738.3035
MEM 396.976562 1683204738.4185
MEM 406.636719 1683204738.5265
MEM 388.613281 1683204738.6365
MEM 405.128906 1683204738.7475
MEM 388.746094 1683204738.8625
MEM 407.671875 1683204738.9745
MEM 388.214844 1683204739.0835
MEM 394.171875 1683204739.1955
MEM 406.179688 1683204739.3095
MEM 388.636719 1683204739.4195
MEM 404.863281 1683204739.5335
MEM 387.968750 1683204739.6435
MEM 406.898438 1683204739.7585
MEM 388.328125 1683204739.8670
MEM 391.410156 1683204739.9790
MEM 406.480469 1683204740.0910
MEM 388.738281 1683204740.2060
MEM 404.476562 1683204740.3180
MEM 388.085938 1683204740.4270
MEM 396.507812 1683204740.5420
MEM 406.816406 1683204740.6510
MEM 388.628906 1683204740.7630
MEM 405.554688 1683204740.8780
MEM 387.843750 1683204740.9870
MEM 401.855469 1683204741.1020
MEM 387.363281 1683204741.2140
MEM 389.328125 1683204741.3261
MEM 404.277344 1683204741.4351
MEM 387.421875 1683204741.5491
MEM 403.558594 1683204741.6621
MEM 386.656250 1683204741.7692
MEM 394.328125 1683204741.8828
MEM 405.003906 1683204741.9918
MEM 387.425781 1683204742.1038
MEM 404.378906 1683204742.2188
MEM 387.769531 1683204742.3278
MEM 396.109375 1683204742.4422
MEM 405.152344 1683204742.5512
MEM 386.886719 1683204742.6632
MEM 404.652344 1683204742.7752
MEM 388.039062 1683204742.8872
MEM 404.453125 1683204743.0002
MEM 387.761719 1683204743.1092
MEM 390.257812 1683204743.2192
MEM 404.929688 1683204743.3302
MEM 387.519531 1683204743.4381
MEM 403.886719 1683204743.5471
MEM 387.648438 1683204743.6591
MEM 396.976562 1683204743.7691
MEM 405.156250 1683204743.8811
MEM 387.367188 1683204743.9951
MEM 403.601562 1683204744.1051
MEM 387.339844 1683204744.2171
MEM 402.277344 1683204744.3321
MEM 387.062500 1683204744.4391
MEM 387.062500 1683204744.5511
MEM 403.593750 1683204744.6621
MEM 387.355469 1683204744.7711
MEM 405.750000 1683204744.8860
MEM 387.378906 1683204744.9930
MEM 387.128906 1683204745.1030
MEM 404.156250 1683204745.2150
MEM 387.312500 1683204745.3260
MEM 404.554688 1683204745.4370
MEM 405.949219 1683204745.5470
MEM 397.257812 1683204745.6590
MEM 406.527344 1683204745.7710
MEM 388.371094 1683204745.8810
MEM 405.394531 1683204745.9920
MEM 388.664062 1683204746.1030
MEM 410.335938 1683204746.2168
MEM 388.855469 1683204746.3258
MEM 388.144531 1683204746.4358
MEM 406.070312 1683204746.5498
MEM 388.832031 1683204746.6541
MEM 410.136719 1683204746.7651
MEM 388.371094 1683204746.8761
MEM 396.300781 1683204746.9881
MEM 407.160156 1683204747.1001
MEM 389.296875 1683204747.2091
MEM 405.398438 1683204747.3191
MEM 388.640625 1683204747.4301
MEM 399.164062 1683204747.5381
MEM 406.406250 1683204747.6441
MEM 388.839844 1683204747.7561
MEM 405.164062 1683204747.8651
MEM 388.546875 1683204747.9761
MEM 401.628906 1683204748.0891
MEM 392.878906 1683204748.1971
MEM 386.707031 1683204748.3115
MEM 405.777344 1683204748.4212
MEM 388.683594 1683204748.5302
MEM 407.308594 1683204748.6422
MEM 388.398438 1683204748.7542
MEM 390.660156 1683204748.8642
MEM 405.664062 1683204748.9762
MEM 387.996094 1683204749.0883
MEM 405.253906 1683204749.2033
MEM 388.843750 1683204749.3103
MEM 402.855469 1683204749.4229
MEM 393.855469 1683204749.5308
MEM 390.375000 1683204749.6428
MEM 405.546875 1683204749.7528
MEM 388.175781 1683204749.8628
MEM 404.195312 1683204749.9748
MEM 387.894531 1683204750.0842
MEM 393.015625 1683204750.1958
MEM 405.613281 1683204750.3108
MEM 388.160156 1683204750.4198
MEM 405.300781 1683204750.5348
MEM 388.351562 1683204750.6438
MEM 402.988281 1683204750.7554
MEM 388.558594 1683204750.8674
MEM 390.957031 1683204750.9774
MEM 408.347656 1683204751.0894
MEM 389.410156 1683204751.2014
MEM 409.808594 1683204751.3134
MEM 388.453125 1683204751.4254
MEM 399.085938 1683204751.5354
MEM 389.179688 1683204751.6444
MEM 387.863281 1683204751.7534
MEM 397.441406 1683204751.8684
MEM 389.574219 1683204751.9734
MEM 407.425781 1683204752.0824
MEM 390.382812 1683204752.1934
MEM 401.074219 1683204752.3044
MEM 408.300781 1683204752.4164
MEM 389.613281 1683204752.5234
MEM 405.386719 1683204752.6344
MEM 388.867188 1683204752.7454
MEM 398.289062 1683204752.8604
