CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe ns3Visualizer.py
MEM 17889.660156 1683207331.5768
MEM 17931.105469 1683207331.6858
MEM 17972.656250 1683207331.7968
MEM 18014.699219 1683207331.9088
MEM 18055.531250 1683207332.0158
MEM 18097.148438 1683207332.1258
MEM 18138.984375 1683207332.2358
MEM 18180.867188 1683207332.3488
MEM 18222.843750 1683207332.4588
MEM 18264.925781 1683207332.5698
MEM 18305.714844 1683207332.6778
MEM 18347.308594 1683207332.7878
MEM 18389.464844 1683207332.8978
MEM 18431.097656 1683207333.0088
MEM 18473.269531 1683207333.1202
MEM 18514.679688 1683207333.2332
MEM 18556.554688 1683207333.3442
MEM 18598.875000 1683207333.4532
MEM 18640.464844 1683207333.5652
MEM 18682.351562 1683207333.6752
MEM 18724.386719 1683207333.7862
MEM 18759.460938 1683207333.8912
MEM 18801.683594 1683207334.0042
MEM 18842.925781 1683207334.1132
MEM 18883.878906 1683207334.2222
MEM 18924.378906 1683207334.3272
MEM 18966.007812 1683207334.4392
MEM 19006.437500 1683207334.5472
MEM 19048.484375 1683207334.6577
MEM 19172.664062 1683207334.7707
MEM 19124.160156 1683207334.8787
MEM 19165.941406 1683207334.9857
MEM 19208.128906 1683207335.0974
MEM 19249.058594 1683207335.2084
MEM 19291.207031 1683207335.3185
MEM 19332.664062 1683207335.4285
MEM 19373.546875 1683207335.5376
MEM 19414.214844 1683207335.6489
MEM 19455.000000 1683207335.7569
MEM 19495.652344 1683207335.8679
MEM 19537.132812 1683207335.9759
MEM 19579.035156 1683207336.0892
MEM 19620.597656 1683207336.1992
MEM 19661.203125 1683207336.3114
MEM 19703.335938 1683207336.4214
MEM 19744.917969 1683207336.5314
MEM 19786.527344 1683207336.6414
MEM 19829.156250 1683207336.7534
MEM 19869.898438 1683207336.8644
MEM 19911.156250 1683207336.9714
MEM 19952.433594 1683207337.0844
MEM 19993.566406 1683207337.1934
MEM 20034.753906 1683207337.3015
MEM 20075.941406 1683207337.4095
MEM 20117.566406 1683207337.5205
MEM 20159.101562 1683207337.6325
MEM 20201.031250 1683207337.7435
MEM 20241.941406 1683207337.8535
MEM 20282.785156 1683207337.9615
MEM 20324.335938 1683207338.0735
MEM 20366.679688 1683207338.1855
MEM 20408.175781 1683207338.2955
MEM 20449.996094 1683207338.4075
MEM 20491.941406 1683207338.5175
MEM 20533.023438 1683207338.6265
MEM 20574.152344 1683207338.7355
MEM 20615.554688 1683207338.8475
MEM 20655.742188 1683207338.9525
MEM 20658.851562 1683207339.0617
MEM 20658.851562 1683207339.1710
MEM 20658.851562 1683207339.2800
MEM 20658.851562 1683207339.3900
MEM 20658.851562 1683207339.5031
MEM 20658.851562 1683207339.6131
MEM 20658.851562 1683207339.7202
MEM 20658.851562 1683207339.8302
MEM 20658.851562 1683207339.9402
MEM 20658.851562 1683207340.0522
MEM 20658.851562 1683207340.1604
MEM 20658.851562 1683207340.2705
MEM 20658.851562 1683207340.3855
MEM 20658.851562 1683207340.4957
MEM 20658.851562 1683207340.6078
MEM 20658.851562 1683207340.7150
MEM 20658.851562 1683207340.8281
MEM 20658.906250 1683207340.9352
MEM 20660.066406 1683207341.0463
MEM 20660.066406 1683207341.1555
MEM 20661.101562 1683207341.2670
MEM 20661.441406 1683207341.3771
MEM 20661.964844 1683207341.4902
MEM 20662.218750 1683207341.6013
MEM 20662.539062 1683207341.7114
MEM 20662.847656 1683207341.8216
MEM 20663.105469 1683207341.9296
MEM 20663.527344 1683207342.0379
MEM 20663.953125 1683207342.1469
MEM 20664.394531 1683207342.2600
MEM 20664.824219 1683207342.3720
MEM 20665.093750 1683207342.4821
MEM 20665.355469 1683207342.5924
MEM 20665.355469 1683207342.7029
MEM 20665.355469 1683207342.8130
MEM 20665.355469 1683207342.9230
MEM 20665.355469 1683207343.0331
MEM 20665.355469 1683207343.1432
MEM 20665.355469 1683207343.2542
MEM 20665.355469 1683207343.3623
MEM 20665.355469 1683207343.4725
MEM 20665.355469 1683207343.5826
MEM 20665.355469 1683207343.6928
MEM 20665.355469 1683207343.8059
MEM 20665.355469 1683207343.9140
MEM 20665.355469 1683207344.0210
MEM 20665.355469 1683207344.1322
MEM 20665.355469 1683207344.2406
MEM 20665.355469 1683207344.3496
MEM 20665.355469 1683207344.4587
MEM 20665.355469 1683207344.5697
MEM 20665.355469 1683207344.6797
MEM 20665.355469 1683207344.7891
MEM 20665.355469 1683207344.8993
MEM 20665.355469 1683207345.0056
MEM 20665.355469 1683207345.1146
MEM 20665.355469 1683207345.2258
MEM 20665.355469 1683207345.3358
MEM 20665.355469 1683207345.4468
MEM 20665.355469 1683207345.5548
MEM 20665.355469 1683207345.6679
MEM 20665.523438 1683207345.7748
MEM 20665.570312 1683207345.8866
MEM 20665.609375 1683207345.9959
MEM 20665.648438 1683207346.1064
MEM 20665.664062 1683207346.2137
MEM 20665.679688 1683207346.3248
MEM 20665.679688 1683207346.4369
MEM 20665.679688 1683207346.5471
MEM 20665.679688 1683207346.6574
MEM 20665.679688 1683207346.7670
MEM 20665.679688 1683207346.8772
MEM 20665.679688 1683207346.9871
MEM 20665.679688 1683207347.0948
MEM 20665.679688 1683207347.2068
MEM 20665.679688 1683207347.3144
MEM 20665.679688 1683207347.4286
MEM 20660.476562 1683207347.5389
MEM 20660.476562 1683207347.6509
MEM 20660.476562 1683207347.7599
MEM 20660.476562 1683207347.8700
MEM 20660.476562 1683207347.9830
MEM 20660.484375 1683207348.0902
MEM 20660.484375 1683207348.2005
MEM 20660.484375 1683207348.3136
MEM 20660.484375 1683207348.4236
MEM 20660.484375 1683207348.5347
MEM 20660.484375 1683207348.6421
MEM 20660.484375 1683207348.7512
MEM 20660.484375 1683207348.8664
MEM 20660.484375 1683207348.9717
MEM 20661.816406 1683207349.0837
MEM 20665.382812 1683207349.1967
MEM 20669.140625 1683207349.3048
MEM 20672.597656 1683207349.4140
MEM 20675.964844 1683207349.5291
MEM 20679.500000 1683207349.6381
MEM 20683.437500 1683207349.7463
MEM 20687.156250 1683207349.8594
MEM 20691.210938 1683207349.9714
MEM 20695.000000 1683207350.0795
MEM 20698.367188 1683207350.1887
MEM 20701.992188 1683207350.3027
MEM 20705.734375 1683207350.4129
MEM 20709.546875 1683207350.5210
MEM 20713.484375 1683207350.6312
MEM 20717.214844 1683207350.7444
MEM 20720.433594 1683207350.8535
MEM 20720.433594 1683207350.9635
MEM 20720.433594 1683207351.0766
MEM 20720.433594 1683207351.1857
MEM 20720.433594 1683207351.2988
MEM 20720.433594 1683207351.4059
MEM 20720.433594 1683207351.5189
MEM 20720.433594 1683207351.6310
MEM 20720.433594 1683207351.7390
MEM 20720.433594 1683207351.8510
MEM 20720.433594 1683207351.9612
MEM 20720.433594 1683207352.0703
MEM 20720.433594 1683207352.1833
MEM 20720.433594 1683207352.2954
MEM 20720.960938 1683207352.4075
MEM 20722.218750 1683207352.5166
MEM 20723.433594 1683207352.6247
MEM 20723.960938 1683207352.7347
MEM 20724.257812 1683207352.8469
MEM 20724.585938 1683207352.9549
MEM 20724.851562 1683207353.0643
MEM 20725.136719 1683207353.1745
MEM 20725.484375 1683207353.2856
MEM 20725.867188 1683207353.3946
MEM 20726.316406 1683207353.5081
MEM 20726.691406 1683207353.6182
MEM 20727.109375 1683207353.7262
MEM 20727.324219 1683207353.8353
MEM 20729.019531 1683207353.9463
MEM 20732.261719 1683207354.0603
MEM 20727.531250 1683207354.1714
MEM 20727.593750 1683207354.2825
MEM 20727.593750 1683207354.3945
MEM 20727.628906 1683207354.5045
MEM 20727.628906 1683207354.6145
MEM 20727.644531 1683207354.7246
MEM 20727.656250 1683207354.8317
MEM 20727.656250 1683207354.9406
MEM 20727.656250 1683207355.0514
MEM 20727.656250 1683207355.1642
MEM 20727.656250 1683207355.2835
MEM 20727.656250 1683207355.3912
MEM 20727.656250 1683207355.5005
MEM 20727.656250 1683207355.6084
MEM 20727.656250 1683207355.7186
MEM 20727.656250 1683207355.8250
MEM 20727.656250 1683207355.9321
MEM 20727.656250 1683207356.0393
MEM 20727.656250 1683207356.1479
MEM 20727.656250 1683207356.2554
MEM 20727.656250 1683207356.3626
MEM 20727.656250 1683207356.4728
MEM 20727.656250 1683207356.5799
MEM 20727.656250 1683207356.6866
MEM 20727.656250 1683207356.7954
MEM 20727.656250 1683207356.9036
MEM 20727.656250 1683207357.0096
MEM 20727.656250 1683207357.1191
MEM 20727.656250 1683207357.2275
MEM 20727.656250 1683207357.3352
MEM 20727.656250 1683207357.4429
MEM 20727.656250 1683207357.5506
MEM 20727.656250 1683207357.6602
MEM 20727.656250 1683207357.7688
MEM 20727.656250 1683207357.8761
MEM 20727.656250 1683207357.9854
MEM 20727.656250 1683207358.0947
MEM 20727.656250 1683207358.2027
MEM 20727.656250 1683207358.3119
MEM 20727.656250 1683207358.4193
MEM 20727.656250 1683207358.5278
MEM 20727.656250 1683207358.6355
MEM 20727.656250 1683207358.7477
MEM 20727.656250 1683207358.8690
MEM 20727.656250 1683207358.9787
MEM 20727.656250 1683207359.0848
MEM 20727.656250 1683207359.1969
MEM 20727.656250 1683207359.3098
MEM 20727.656250 1683207359.4283
MEM 20727.656250 1683207359.5377
MEM 20727.656250 1683207359.6453
MEM 20727.656250 1683207359.7562
MEM 20727.656250 1683207359.8640
MEM 20727.656250 1683207359.9729
MEM 20727.656250 1683207360.0792
MEM 20727.656250 1683207360.1892
MEM 20727.656250 1683207360.2959
MEM 20727.656250 1683207360.4052
MEM 20727.656250 1683207360.5140
MEM 20727.656250 1683207360.6219
MEM 20727.656250 1683207360.7287
MEM 20727.656250 1683207360.8363
MEM 20727.656250 1683207360.9443
MEM 20727.656250 1683207361.0515
MEM 20727.656250 1683207361.1641
MEM 20727.656250 1683207361.2841
MEM 20727.656250 1683207361.3914
MEM 20727.656250 1683207361.4997
MEM 20727.656250 1683207361.6071
MEM 20727.656250 1683207361.7146
MEM 20727.656250 1683207361.8222
MEM 20727.656250 1683207361.9306
MEM 20727.656250 1683207362.0405
MEM 20727.656250 1683207362.1487
MEM 20727.656250 1683207362.2582
MEM 20727.656250 1683207362.3666
MEM 20727.656250 1683207362.4756
MEM 20727.656250 1683207362.5843
MEM 20727.656250 1683207362.6909
MEM 20727.656250 1683207362.7978
MEM 20727.656250 1683207362.9070
MEM 20727.656250 1683207363.0151
MEM 20727.656250 1683207363.1231
MEM 20727.656250 1683207363.2314
MEM 20727.656250 1683207363.3432
MEM 20727.656250 1683207363.4622
MEM 20727.656250 1683207363.5718
MEM 20727.656250 1683207363.6795
MEM 20727.656250 1683207363.7883
MEM 20727.656250 1683207363.8955
MEM 20727.656250 1683207364.0086
MEM 20727.656250 1683207364.1278
MEM 20727.656250 1683207364.2375
MEM 20727.656250 1683207364.3456
MEM 20727.656250 1683207364.4533
MEM 20727.656250 1683207364.5605
MEM 20727.656250 1683207364.6687
MEM 20727.656250 1683207364.7772
MEM 20727.656250 1683207364.8866
MEM 20727.656250 1683207364.9947
MEM 20727.656250 1683207365.1022
MEM 20727.656250 1683207365.2114
MEM 20727.656250 1683207365.3186
MEM 20727.656250 1683207365.4306
MEM 20727.656250 1683207365.5505
MEM 20727.656250 1683207365.6583
MEM 20727.656250 1683207365.7664
MEM 20727.656250 1683207365.8764
MEM 20727.656250 1683207365.9828
MEM 20727.656250 1683207366.0929
MEM 20727.656250 1683207366.2015
MEM 20727.656250 1683207366.3107
MEM 20727.656250 1683207366.4185
MEM 20727.656250 1683207366.5265
MEM 20727.656250 1683207366.6355
MEM 20727.656250 1683207366.7418
MEM 20727.656250 1683207366.8492
MEM 20727.656250 1683207366.9575
MEM 20727.656250 1683207367.0657
MEM 20727.656250 1683207367.1747
MEM 20727.656250 1683207367.2829
MEM 20727.656250 1683207367.3911
MEM 20727.656250 1683207367.5043
MEM 20727.656250 1683207367.6226
MEM 20727.656250 1683207367.7296
MEM 20727.656250 1683207367.8385
MEM 20727.656250 1683207367.9468
MEM 20727.656250 1683207368.0545
MEM 20727.656250 1683207368.1637
MEM 20727.656250 1683207368.2737
MEM 20727.656250 1683207368.3825
MEM 20727.656250 1683207368.4887
MEM 20727.656250 1683207368.5971
MEM 20727.656250 1683207368.7071
MEM 20727.656250 1683207368.8126
MEM 20727.656250 1683207368.9211
MEM 20727.656250 1683207369.0305
MEM 20727.656250 1683207369.1354
MEM 20727.656250 1683207369.2443
MEM 20727.656250 1683207369.3530
MEM 20727.656250 1683207369.4621
MEM 20727.656250 1683207369.5736
MEM 20727.656250 1683207369.6915
MEM 20727.656250 1683207369.8023
MEM 20727.656250 1683207369.9119
MEM 20727.656250 1683207370.0195
MEM 20727.656250 1683207370.1267
MEM 20727.656250 1683207370.2363
MEM 20727.656250 1683207370.3435
MEM 20727.656250 1683207370.4544
MEM 20727.656250 1683207370.5635
MEM 20727.656250 1683207370.6724
MEM 20727.656250 1683207370.7782
MEM 20727.656250 1683207370.8869
MEM 20727.656250 1683207370.9938
MEM 20727.656250 1683207371.1024
MEM 20727.656250 1683207371.2115
MEM 20727.656250 1683207371.3192
MEM 20727.656250 1683207371.4300
MEM 20727.656250 1683207371.5416
MEM 20727.656250 1683207371.6496
MEM 20727.656250 1683207371.7585
MEM 20727.660156 1683207371.8696
MEM 20727.660156 1683207371.9787
MEM 20727.660156 1683207372.0824
MEM 20727.660156 1683207372.1959
MEM 20727.660156 1683207372.3057
MEM 20727.660156 1683207372.4127
MEM 20727.660156 1683207372.5216
MEM 20727.699219 1683207372.6313
MEM 20727.699219 1683207372.7394
MEM 20727.683594 1683207372.8489
MEM 20727.683594 1683207372.9609
MEM 20727.683594 1683207373.0729
MEM 20727.683594 1683207373.1879
MEM 20727.683594 1683207373.2969
MEM 20727.683594 1683207373.4109
MEM 20727.683594 1683207373.5239
MEM 20727.683594 1683207373.6349
MEM 20727.683594 1683207373.7479
MEM 20727.683594 1683207373.8589
MEM 20727.683594 1683207373.9709
MEM 20727.683594 1683207374.0829
MEM 20727.683594 1683207374.1941
MEM 20727.683594 1683207374.3031
MEM 20727.683594 1683207374.4172
MEM 20727.683594 1683207374.5272
MEM 20727.683594 1683207374.6402
MEM 20727.683594 1683207374.7492
MEM 20727.683594 1683207374.8612
MEM 20727.683594 1683207374.9732
