CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 242.414062 1683296984.1809
MEM 242.414062 1683296984.2861
MEM 242.414062 1683296984.3912
MEM 242.414062 1683296984.4969
MEM 242.414062 1683296984.6059
MEM 242.414062 1683296984.7114
MEM 242.414062 1683296984.8165
MEM 242.414062 1683296984.9217
MEM 242.414062 1683296985.0268
MEM 242.667969 1683296985.1319
MEM 242.667969 1683296985.2360
MEM 242.921875 1683296985.3411
MEM 243.175781 1683296985.4465
MEM 243.429688 1683296985.5516
MEM 243.683594 1683296985.6567
MEM 243.937500 1683296985.7624
MEM 244.191406 1683296985.8676
MEM 244.707031 1683296985.9732
MEM 244.960938 1683296986.0783
MEM 245.214844 1683296986.1840
MEM 245.468750 1683296986.2891
MEM 245.722656 1683296986.3942
MEM 245.976562 1683296986.4994
MEM 246.484375 1683296986.6045
MEM 246.738281 1683296986.7099
MEM 246.992188 1683296986.8150
MEM 247.246094 1683296986.9202
MEM 247.500000 1683296987.0254
MEM 247.753906 1683296987.1305
MEM 248.261719 1683296987.2357
MEM 248.515625 1683296987.3408
MEM 248.769531 1683296987.4464
MEM 249.023438 1683296987.5515
MEM 249.277344 1683296987.6572
MEM 249.785156 1683296987.7623
MEM 250.039062 1683296987.8674
MEM 250.292969 1683296987.9727
MEM 250.546875 1683296988.0779
MEM 250.800781 1683296988.1829
MEM 251.308594 1683296988.2880
MEM 251.562500 1683296988.3935
MEM 251.816406 1683296988.4986
MEM 252.070312 1683296988.6047
MEM 252.324219 1683296988.7099
MEM 252.832031 1683296988.8150
MEM 253.085938 1683296988.9201
MEM 253.339844 1683296989.0254
MEM 253.593750 1683296989.1305
MEM 253.847656 1683296989.2356
MEM 254.355469 1683296989.3407
MEM 254.609375 1683296989.4458
MEM 254.863281 1683296989.5510
MEM 255.117188 1683296989.6561
MEM 255.371094 1683296989.7613
MEM 255.878906 1683296989.8665
MEM 256.132812 1683296989.9721
MEM 256.386719 1683296990.0768
MEM 256.640625 1683296990.1820
MEM 256.894531 1683296990.2873
MEM 257.402344 1683296990.3925
MEM 257.656250 1683296990.4974
MEM 257.910156 1683296990.6025
MEM 258.164062 1683296990.7077
MEM 258.417969 1683296990.8128
MEM 258.925781 1683296990.9184
MEM 259.167969 1683296991.0241
MEM 259.421875 1683296991.1292
MEM 259.675781 1683296991.2347
MEM 259.937500 1683296991.3398
MEM 260.191406 1683296991.4449
MEM 260.699219 1683296991.5501
MEM 260.953125 1683296991.6552
MEM 261.207031 1683296991.7603
MEM 261.460938 1683296991.8663
MEM 261.714844 1683296991.9720
MEM 262.222656 1683296992.0761
MEM 262.476562 1683296992.1826
MEM 262.730469 1683296992.2884
MEM 262.984375 1683296992.3939
MEM 263.492188 1683296992.4991
MEM 263.746094 1683296992.6042
MEM 264.000000 1683296992.7093
MEM 264.253906 1683296992.8144
MEM 264.507812 1683296992.9195
MEM 264.761719 1683296993.0247
MEM 265.269531 1683296993.1298
MEM 265.523438 1683296993.2349
MEM 265.777344 1683296993.3400
MEM 266.031250 1683296993.4451
MEM 266.285156 1683296993.5503
MEM 266.792969 1683296993.6554
MEM 267.046875 1683296993.7603
MEM 267.300781 1683296993.8657
MEM 267.554688 1683296993.9706
MEM 267.808594 1683296994.0756
MEM 268.316406 1683296994.1886
MEM 268.570312 1683296994.2937
MEM 268.824219 1683296994.3987
MEM 269.062500 1683296994.5041
MEM 269.316406 1683296994.6092
MEM 269.824219 1683296994.7142
MEM 270.078125 1683296994.8193
MEM 270.332031 1683296994.9244
MEM 270.585938 1683296995.0303
MEM 270.839844 1683296995.1360
MEM 271.347656 1683296995.2411
MEM 270.882812 1683296995.3468
MEM 271.136719 1683296995.4519
MEM 271.644531 1683296995.5570
MEM 271.898438 1683296995.6728
MEM 272.152344 1683296995.7778
MEM 272.406250 1683296995.8827
MEM 272.914062 1683296995.9874
MEM 273.167969 1683296996.0925
MEM 273.421875 1683296996.1976
MEM 273.675781 1683296996.3033
MEM 273.929688 1683296996.4090
MEM 274.437500 1683296996.5147
MEM 274.699219 1683296996.6197
MEM 274.953125 1683296996.7250
MEM 275.207031 1683296996.8301
MEM 275.460938 1683296996.9352
MEM 275.968750 1683296997.0403
MEM 276.222656 1683296997.1454
MEM 276.476562 1683296997.2506
MEM 276.730469 1683296997.3560
MEM 276.984375 1683296997.4615
MEM 277.492188 1683296997.5667
MEM 277.746094 1683296997.6723
MEM 278.000000 1683296997.7774
MEM 278.226562 1683296997.8826
MEM 278.414062 1683296997.9877
MEM 278.921875 1683296998.0929
MEM 279.175781 1683296998.1980
MEM 279.429688 1683296998.3032
MEM 279.683594 1683296998.4090
MEM 279.937500 1683296998.5148
MEM 280.445312 1683296998.6199
MEM 280.699219 1683296998.7256
MEM 280.953125 1683296998.8312
MEM 281.207031 1683296998.9363
MEM 281.460938 1683296999.0415
MEM 281.714844 1683296999.1466
MEM 282.222656 1683296999.2517
MEM 282.476562 1683296999.3598
MEM 282.730469 1683296999.4649
MEM 282.984375 1683296999.5699
MEM 283.238281 1683296999.6752
MEM 283.746094 1683296999.7803
MEM 284.000000 1683296999.8855
MEM 284.253906 1683296999.9906
MEM 284.507812 1683297000.0957
MEM 284.761719 1683297000.2009
MEM 285.015625 1683297000.3060
MEM 285.269531 1683297000.4113
MEM 285.777344 1683297000.5165
MEM 286.031250 1683297000.6215
MEM 286.285156 1683297000.7271
MEM 286.539062 1683297000.8320
MEM 286.792969 1683297000.9372
MEM 287.300781 1683297001.0423
MEM 287.554688 1683297001.1474
MEM 287.808594 1683297001.2525
MEM 288.062500 1683297001.3577
MEM 288.316406 1683297001.4630
MEM 288.570312 1683297001.5681
MEM 289.078125 1683297001.6738
MEM 289.332031 1683297001.7789
MEM 289.332031 1683297001.8843
MEM 289.585938 1683297001.9892
MEM 289.847656 1683297002.0942
MEM 290.101562 1683297002.1994
MEM 290.355469 1683297002.3045
MEM 290.609375 1683297002.4096
MEM 290.863281 1683297002.5147
MEM 291.117188 1683297002.6201
MEM 291.371094 1683297002.7254
MEM 291.625000 1683297002.8304
MEM 291.625000 1683297002.9356
MEM 291.878906 1683297003.0407
MEM 292.132812 1683297003.1458
MEM 292.386719 1683297003.2509
MEM 292.640625 1683297003.3561
MEM 292.894531 1683297003.4614
MEM 293.148438 1683297003.5669
MEM 293.402344 1683297003.6720
MEM 293.656250 1683297003.7771
MEM 293.910156 1683297003.8820
MEM 293.910156 1683297003.9871
MEM 294.164062 1683297004.0924
MEM 294.417969 1683297004.1976
MEM 294.671875 1683297004.3027
MEM 294.925781 1683297004.4079
MEM 295.179688 1683297004.5130
MEM 295.433594 1683297004.6181
MEM 295.687500 1683297004.7233
MEM 295.941406 1683297004.8284
MEM 295.941406 1683297004.9384
MEM 296.195312 1683297005.0439
MEM 296.449219 1683297005.1495
MEM 296.703125 1683297005.2546
MEM 296.957031 1683297005.3596
MEM 297.210938 1683297005.4647
MEM 297.464844 1683297005.5698
MEM 297.718750 1683297005.6749
MEM 297.972656 1683297005.7800
MEM 297.972656 1683297005.8857
MEM 298.226562 1683297005.9910
MEM 298.480469 1683297006.0961
MEM 298.734375 1683297006.2012
MEM 298.988281 1683297006.3065
MEM 299.242188 1683297006.4116
MEM 299.496094 1683297006.5167
MEM 299.750000 1683297006.6218
MEM 300.003906 1683297006.7269
MEM 300.257812 1683297006.8324
MEM 300.511719 1683297006.9375
MEM 300.765625 1683297007.0426
MEM 300.765625 1683297007.1477
MEM 301.019531 1683297007.2529
MEM 301.273438 1683297007.3599
MEM 301.527344 1683297007.4651
MEM 301.781250 1683297007.5710
MEM 302.035156 1683297007.6761
MEM 302.289062 1683297007.7812
MEM 302.542969 1683297007.8864
MEM 302.796875 1683297007.9915
MEM 303.050781 1683297008.0964
MEM 303.304688 1683297008.2015
MEM 303.304688 1683297008.3066
MEM 303.558594 1683297008.4117
MEM 303.812500 1683297008.5174
MEM 304.066406 1683297008.6225
MEM 304.320312 1683297008.7277
MEM 304.574219 1683297008.8328
MEM 304.828125 1683297008.9379
MEM 305.089844 1683297009.0433
MEM 305.343750 1683297009.1486
MEM 305.597656 1683297009.2538
MEM 305.851562 1683297009.3589
MEM 306.105469 1683297009.4646
MEM 306.105469 1683297009.5703
MEM 306.359375 1683297009.6760
MEM 306.613281 1683297009.7821
MEM 306.867188 1683297009.8878
MEM 307.121094 1683297009.9929
MEM 307.375000 1683297010.0980
MEM 307.628906 1683297010.2038
MEM 307.882812 1683297010.3089
MEM 308.136719 1683297010.4140
MEM 308.390625 1683297010.5192
MEM 308.644531 1683297010.6244
MEM 308.898438 1683297010.7297
MEM 308.898438 1683297010.8347
MEM 309.152344 1683297010.9398
MEM 309.406250 1683297011.0449
MEM 309.660156 1683297011.1500
MEM 309.914062 1683297011.2552
MEM 310.167969 1683297011.3608
MEM 310.421875 1683297011.4662
MEM 310.675781 1683297011.5713
MEM 310.929688 1683297011.6765
MEM 311.183594 1683297011.7816
MEM 311.437500 1683297011.8868
MEM 311.437500 1683297011.9923
MEM 311.691406 1683297012.0974
MEM 311.945312 1683297012.2025
MEM 312.199219 1683297012.3076
MEM 312.453125 1683297012.4128
MEM 312.707031 1683297012.5179
MEM 312.960938 1683297012.6230
MEM 313.214844 1683297012.7281
MEM 313.468750 1683297012.8332
MEM 313.722656 1683297012.9384
MEM 313.976562 1683297013.0435
MEM 314.230469 1683297013.1484
MEM 314.230469 1683297013.2536
MEM 314.484375 1683297013.3587
MEM 314.738281 1683297013.4638
MEM 314.992188 1683297013.5692
MEM 315.246094 1683297013.6743
MEM 315.500000 1683297013.7794
MEM 315.753906 1683297013.8846
MEM 316.007812 1683297013.9901
MEM 316.261719 1683297014.0951
MEM 316.515625 1683297014.2004
MEM 316.769531 1683297014.3055
MEM 316.769531 1683297014.4106
MEM 317.023438 1683297014.5158
MEM 317.277344 1683297014.6214
MEM 317.531250 1683297014.7265
MEM 317.785156 1683297014.8319
MEM 318.039062 1683297014.9370
MEM 318.292969 1683297015.0427
MEM 318.546875 1683297015.1478
MEM 318.800781 1683297015.2529
MEM 319.054688 1683297015.3580
MEM 319.308594 1683297015.4630
MEM 319.308594 1683297015.5687
MEM 319.562500 1683297015.6738
MEM 319.816406 1683297015.7818
MEM 320.070312 1683297015.8869
MEM 320.332031 1683297015.9926
MEM 320.585938 1683297016.0978
MEM 320.839844 1683297016.2019
MEM 321.093750 1683297016.3070
MEM 321.347656 1683297016.4121
MEM 321.601562 1683297016.5173
MEM 321.855469 1683297016.6224
MEM 321.855469 1683297016.7275
MEM 322.109375 1683297016.8330
MEM 322.363281 1683297016.9387
MEM 322.617188 1683297017.0445
MEM 322.871094 1683297017.1496
MEM 323.125000 1683297017.2548
MEM 323.378906 1683297017.3599
MEM 323.632812 1683297017.4651
MEM 323.886719 1683297017.5702
MEM 324.140625 1683297017.6753
MEM 324.394531 1683297017.7807
MEM 324.394531 1683297017.8858
MEM 324.648438 1683297017.9910
MEM 324.902344 1683297018.0967
MEM 325.156250 1683297018.2018
MEM 325.410156 1683297018.3070
MEM 325.664062 1683297018.4126
MEM 325.917969 1683297018.5177
MEM 326.171875 1683297018.6234
MEM 326.425781 1683297018.7290
MEM 326.679688 1683297018.8342
MEM 326.933594 1683297018.9393
MEM 327.187500 1683297019.0444
MEM 327.187500 1683297019.1495
MEM 327.441406 1683297019.2547
MEM 327.695312 1683297019.3598
MEM 327.949219 1683297019.4659
MEM 328.203125 1683297019.5714
MEM 328.457031 1683297019.6765
MEM 328.710938 1683297019.7816
MEM 328.964844 1683297019.8868
MEM 329.218750 1683297019.9919
MEM 329.472656 1683297020.0970
MEM 329.726562 1683297020.2026
MEM 329.804688 1683297020.3077
MEM 329.804688 1683297020.4128
MEM 217.113281 1683297020.5179
MEM 217.156250 1683297020.6231
MEM 217.183594 1683297020.7287
MEM 217.183594 1683297020.8338
MEM 217.121094 1683297020.9391
MEM 217.125000 1683297021.0443
MEM 217.125000 1683297021.1499
MEM 217.125000 1683297021.2550
MEM 219.261719 1683297021.3607
MEM 219.261719 1683297021.4657
MEM 219.261719 1683297021.5708
MEM 219.261719 1683297021.6759
MEM 219.261719 1683297021.7816
MEM 219.261719 1683297021.8867
MEM 219.261719 1683297021.9918
MEM 219.261719 1683297022.0974
MEM 219.261719 1683297022.2026
MEM 219.261719 1683297022.3078
MEM 219.261719 1683297022.4129
MEM 219.261719 1683297022.5180
MEM 219.261719 1683297022.6237
MEM 219.261719 1683297022.7289
MEM 219.261719 1683297022.8340
MEM 219.261719 1683297022.9391
MEM 219.261719 1683297023.0447
MEM 219.261719 1683297023.1498
MEM 219.261719 1683297023.2550
MEM 219.261719 1683297023.3601
MEM 219.261719 1683297023.4652
MEM 219.261719 1683297023.5703
MEM 219.261719 1683297023.6760
MEM 219.261719 1683297023.7811
MEM 219.261719 1683297023.8862
MEM 219.261719 1683297023.9913
MEM 219.261719 1683297024.0964
MEM 219.261719 1683297024.2016
MEM 219.261719 1683297024.3067
MEM 219.261719 1683297024.4118
MEM 219.261719 1683297024.5169
MEM 219.261719 1683297024.6224
MEM 219.261719 1683297024.7275
MEM 219.261719 1683297024.8326
MEM 219.261719 1683297024.9377
MEM 219.261719 1683297025.0429
MEM 219.261719 1683297025.1480
MEM 219.261719 1683297025.2560
MEM 219.265625 1683297025.3612
MEM 219.265625 1683297025.4667
MEM 219.265625 1683297025.5725
MEM 219.265625 1683297025.6776
MEM 219.265625 1683297025.7827
MEM 219.277344 1683297025.8879
MEM 219.312500 1683297025.9933
MEM 219.324219 1683297026.0984
MEM 219.324219 1683297026.2038
MEM 219.324219 1683297026.3089
MEM 219.324219 1683297026.4140
MEM 219.324219 1683297026.5191
MEM 219.324219 1683297026.6243
MEM 219.324219 1683297026.7294
MEM 219.324219 1683297026.8345
MEM 219.324219 1683297026.9396
MEM 219.324219 1683297027.0447
MEM 219.324219 1683297027.1499
MEM 219.324219 1683297027.2550
MEM 219.324219 1683297027.3601
MEM 219.324219 1683297027.4652
MEM 219.324219 1683297027.5708
MEM 219.324219 1683297027.6762
MEM 219.324219 1683297027.7813
MEM 219.324219 1683297027.8864
MEM 219.324219 1683297027.9921
MEM 219.324219 1683297028.0972
MEM 219.324219 1683297028.2023
MEM 219.324219 1683297028.3074
MEM 219.324219 1683297028.4124
MEM 219.324219 1683297028.5176
MEM 219.324219 1683297028.6226
MEM 219.324219 1683297028.7278
MEM 219.324219 1683297028.8329
MEM 219.324219 1683297028.9380
MEM 219.324219 1683297029.0436
MEM 219.324219 1683297029.1488
MEM 219.324219 1683297029.2539
MEM 219.324219 1683297029.3600
MEM 219.324219 1683297029.4651
MEM 219.324219 1683297029.5702
MEM 219.324219 1683297029.6753
MEM 219.324219 1683297029.7824
MEM 219.324219 1683297029.8875
MEM 219.324219 1683297029.9932
MEM 219.324219 1683297030.0983
MEM 219.324219 1683297030.2034
MEM 219.324219 1683297030.3085
MEM 219.324219 1683297030.4136
MEM 219.324219 1683297030.5188
MEM 219.324219 1683297030.6239
MEM 219.324219 1683297030.7290
MEM 219.324219 1683297030.8341
MEM 219.324219 1683297030.9398
MEM 219.324219 1683297031.0449
MEM 219.324219 1683297031.1500
MEM 219.324219 1683297031.2555
MEM 219.324219 1683297031.3606
MEM 219.324219 1683297031.4657
MEM 219.324219 1683297031.5706
MEM 219.324219 1683297031.6757
MEM 219.324219 1683297031.7808
MEM 219.324219 1683297031.8862
MEM 219.324219 1683297031.9916
MEM 219.324219 1683297032.0967
MEM 219.324219 1683297032.2019
MEM 219.324219 1683297032.3070
MEM 219.324219 1683297032.4121
MEM 219.324219 1683297032.5177
MEM 219.324219 1683297032.6230
MEM 219.324219 1683297032.7281
MEM 219.324219 1683297032.8332
MEM 219.324219 1683297032.9383
MEM 219.324219 1683297033.0433
MEM 219.324219 1683297033.1490
MEM 219.324219 1683297033.2547
MEM 219.324219 1683297033.3598
MEM 219.324219 1683297033.4655
MEM 219.324219 1683297033.5706
MEM 219.324219 1683297033.6764
MEM 219.324219 1683297033.7815
MEM 219.324219 1683297033.8866
MEM 219.324219 1683297033.9917
MEM 219.324219 1683297034.0969
MEM 219.324219 1683297034.2020
MEM 219.324219 1683297034.3071
MEM 219.113281 1683297034.4122
MEM 219.113281 1683297034.5173
MEM 219.113281 1683297034.6225
MEM 219.113281 1683297034.7276
MEM 219.113281 1683297034.8327
MEM 219.113281 1683297034.9383
MEM 219.343750 1683297035.0440
MEM 219.351562 1683297035.1491
MEM 219.351562 1683297035.2541
MEM 219.351562 1683297035.3591
MEM 219.351562 1683297035.4632
MEM 219.351562 1683297035.5684
MEM 219.351562 1683297035.6735
MEM 219.351562 1683297035.7786
MEM 219.351562 1683297035.8837
MEM 219.351562 1683297035.9893
MEM 219.351562 1683297036.0946
MEM 219.351562 1683297036.1998
MEM 219.351562 1683297036.3055
MEM 219.351562 1683297036.4110
MEM 219.351562 1683297036.5161
MEM 219.351562 1683297036.6217
MEM 219.351562 1683297036.7266
MEM 219.351562 1683297036.8321
MEM 219.351562 1683297036.9372
MEM 219.351562 1683297037.0423
MEM 219.351562 1683297037.1474
MEM 219.351562 1683297037.2525
MEM 219.351562 1683297037.3577
MEM 219.351562 1683297037.4634
MEM 219.351562 1683297037.5692
MEM 219.351562 1683297037.6743
MEM 219.351562 1683297037.7798
MEM 219.351562 1683297037.8849
MEM 219.351562 1683297037.9900
MEM 219.351562 1683297038.0951
MEM 219.351562 1683297038.2003
MEM 219.351562 1683297038.3054
MEM 219.351562 1683297038.4105
MEM 219.351562 1683297038.5156
MEM 219.351562 1683297038.6207
MEM 219.351562 1683297038.7259
MEM 219.351562 1683297038.8310
MEM 219.351562 1683297038.9366
MEM 219.351562 1683297039.0416
MEM 219.351562 1683297039.1467
MEM 219.351562 1683297039.2524
MEM 219.351562 1683297039.3574
MEM 219.351562 1683297039.4626
MEM 219.351562 1683297039.5677
MEM 219.351562 1683297039.6729
MEM 219.351562 1683297039.7780
MEM 219.351562 1683297039.8829
MEM 219.351562 1683297039.9880
MEM 219.351562 1683297040.0929
MEM 219.351562 1683297040.1987
MEM 219.351562 1683297040.3036
MEM 219.351562 1683297040.4087
MEM 219.351562 1683297040.5138
MEM 219.351562 1683297040.6189
MEM 219.351562 1683297040.7240
MEM 219.351562 1683297040.8292
MEM 219.351562 1683297040.9348
MEM 219.351562 1683297041.0399
MEM 219.351562 1683297041.1450
MEM 219.351562 1683297041.2502
MEM 219.351562 1683297041.3553
MEM 219.351562 1683297041.4604
MEM 219.351562 1683297041.5645
MEM 219.351562 1683297041.6697
MEM 219.351562 1683297041.7755
MEM 219.351562 1683297041.8806
MEM 219.351562 1683297041.9857
MEM 219.351562 1683297042.0909
MEM 219.351562 1683297042.1960
MEM 219.351562 1683297042.3011
MEM 219.351562 1683297042.4062
MEM 219.351562 1683297042.5114
MEM 219.351562 1683297042.6165
MEM 219.351562 1683297042.7216
MEM 219.351562 1683297042.8267
MEM 219.351562 1683297042.9318
MEM 219.351562 1683297043.0370
MEM 219.351562 1683297043.1421
MEM 219.351562 1683297043.2472
MEM 219.351562 1683297043.3523
MEM 219.351562 1683297043.4579
MEM 219.351562 1683297043.5630
MEM 219.351562 1683297043.6682
MEM 219.351562 1683297043.7733
MEM 219.351562 1683297043.8784
MEM 219.351562 1683297043.9836
MEM 219.351562 1683297044.0887
MEM 219.351562 1683297044.1938
MEM 219.351562 1683297044.2989
MEM 219.351562 1683297044.4040
MEM 219.351562 1683297044.5091
MEM 219.351562 1683297044.6143
MEM 219.351562 1683297044.7194
MEM 219.351562 1683297044.8245
MEM 219.351562 1683297044.9302
MEM 219.351562 1683297045.0359
MEM 219.351562 1683297045.1459
MEM 219.351562 1683297045.2510
MEM 219.351562 1683297045.3561
MEM 219.351562 1683297045.4613
MEM 219.351562 1683297045.5669
MEM 219.351562 1683297045.6726
MEM 219.351562 1683297045.7779
MEM 219.351562 1683297045.8830
MEM 219.351562 1683297045.9887
MEM 219.351562 1683297046.0941
MEM 219.351562 1683297046.1992
MEM 219.351562 1683297046.3043
MEM 219.351562 1683297046.4094
MEM 219.351562 1683297046.5145
MEM 219.351562 1683297046.6197
MEM 219.351562 1683297046.7248
